QTD000148	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000148.credible_sets.tsv.gz
QTD000149	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000149.credible_sets.tsv.gz
QTD000150	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000150.credible_sets.tsv.gz
QTD000151	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000151.credible_sets.tsv.gz
QTD000152	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000152.credible_sets.tsv.gz
QTD000153	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000153.credible_sets.tsv.gz
QTD000154	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000154.credible_sets.tsv.gz
QTD000155	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000155.credible_sets.tsv.gz
QTD000156	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000156.credible_sets.tsv.gz
QTD000157	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000157.credible_sets.tsv.gz
QTD000158	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000158.credible_sets.tsv.gz
QTD000159	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000159.credible_sets.tsv.gz
QTD000160	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000160.credible_sets.tsv.gz
QTD000161	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000161.credible_sets.tsv.gz
QTD000162	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000162.credible_sets.tsv.gz
QTD000163	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000163.credible_sets.tsv.gz
QTD000164	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000164.credible_sets.tsv.gz
QTD000165	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000165.credible_sets.tsv.gz
QTD000166	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000166.credible_sets.tsv.gz
QTD000167	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000167.credible_sets.tsv.gz
QTD000168	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000168.credible_sets.tsv.gz
QTD000169	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000169.credible_sets.tsv.gz
QTD000170	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000170.credible_sets.tsv.gz
QTD000171	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000171.credible_sets.tsv.gz
QTD000172	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000172.credible_sets.tsv.gz
QTD000173	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000173.credible_sets.tsv.gz
QTD000174	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000174.credible_sets.tsv.gz
QTD000175	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000175.credible_sets.tsv.gz
